scenario,prob_both_i,prob_both_j,prob_split_ij,prob_split_ji,household_size,quality_diff,distance_diff,income_medium,income_high,education_secondary,education_tertiary,prob_together,prob_split,prefer_higher_quality,quality_bin
1110,0.012780138974235553,0.8472124886762168,0.06838302506765352,0.07162434728189412,4.0,-1.8440140613881333,0.6640406188002748,0.0,0.0,0.0,0.0,0.8599926276504524,0.14000737234954763,0.8472124886762168,Much Lower
1111,0.23462074114205322,0.363520257247426,0.19909162678851833,0.20276737482200252,5.0,-0.7284495249916745,-1.654474494060824,1.0,0.0,0.0,1.0,0.5981409983894792,0.40185900161052085,0.363520257247426,Lower
1112,0.021715320512554866,0.7955799448580247,0.08993484810694576,0.09276988652247456,5.0,-1.2358316851873823,1.6877194187476199,0.0,0.0,0.0,0.0,0.8172952653705796,0.18270473462942033,0.7955799448580247,Much Lower
1113,0.05407898194642399,0.696426144869921,0.12262473738672679,0.12687013579692819,3.0,-1.3552333104441614,-0.3404542660335843,1.0,0.0,0.0,0.0,0.7505051268163451,0.24949487318365499,0.696426144869921,Much Lower
1114,0.03309152835351489,0.7661216084983269,0.09812489665279371,0.10266196649536431,2.0,-1.7998214471767882,-0.8480958635220481,1.0,0.0,0.0,0.0,0.7992131368518418,0.20078686314815802,0.7661216084983269,Much Lower
1115,0.9444913378458442,0.0019856600085669703,0.027712720650925025,0.025810281494663932,3.0,2.8318394419899953,-0.5856032383408252,1.0,0.0,1.0,1.0,0.9464769978544111,0.05352300214558896,0.9444913378458442,Much Higher
1116,0.18488788048871932,0.44572737520379785,0.18283322160490395,0.1865515227025788,3.0,-0.8016699208089477,-1.1947857746732558,0.0,1.0,0.0,0.0,0.6306152556925172,0.36938474430748275,0.44572737520379785,Lower
1117,0.013875510636095866,0.8450888424043704,0.06933285664462531,0.0717027903149085,3.0,-1.3383308762686097,2.1572872717026628,1.0,0.0,0.0,0.0,0.8589643530404663,0.1410356469595338,0.8450888424043704,Much Lower
1118,0.024599545488199297,0.7934327563638229,0.08999663538333413,0.09197106276464372,4.0,-0.8641302883366723,2.682921346440004,0.0,1.0,1.0,1.0,0.8180323018520222,0.18196769814797786,0.7934327563638229,Lower
1119,0.6845640885774732,0.05491686797001344,0.13185660361876675,0.1286624398337466,4.0,0.9764607466967514,-0.8266575604522941,0.0,0.0,0.0,0.0,0.7394809565474867,0.2605190434525133,0.6845640885774732,Higher
1120,0.9186117758565169,0.004119523558819936,0.040040061881660816,0.037228638703002345,3.0,2.8988763530253427,0.8213073678533778,1.0,0.0,1.0,1.0,0.9227312994153368,0.07726870058466316,0.9186117758565169,Much Higher
1121,0.33171237341798643,0.2725426235384888,0.1976088248439179,0.19813617819960694,4.0,-0.10612112631479781,-0.6502909274407466,0.0,0.0,0.0,0.0,0.6042549969564752,0.39574500304352483,0.2725426235384888,Lower
1122,0.43927617226803195,0.18066555741793688,0.1921503893672591,0.1879078809467721,4.0,0.8890084416989363,1.4623037469816977,1.0,1.0,0.0,0.0,0.6199417296859688,0.38005827031403117,0.43927617226803195,Higher
1123,0.21535660824701705,0.3902621527371706,0.19751413569216314,0.19686710332364923,5.0,0.13065483008506568,1.3551427120533166,0.0,0.0,0.0,0.0,0.6056187609841877,0.39438123901581235,0.21535660824701705,Higher
1124,0.31969775161764163,0.29648168158077226,0.19039534321773013,0.19342522358385605,5.0,-0.6286683250866802,-2.140635084307056,1.0,0.0,1.0,0.0,0.6161794331984138,0.38382056680158616,0.29648168158077226,Lower
1125,0.0015447868092710205,0.9501884379520865,0.023230804925709912,0.025035970312932407,4.0,-2.9797967668945287,0.513966683009078,1.0,0.0,1.0,0.0,0.9517332247613576,0.04826677523864232,0.9501884379520865,Much Lower
1126,0.020960720434215804,0.8061786928704012,0.08549485607227487,0.087365730623108,3.0,-0.861947794298072,2.9667266447541083,1.0,1.0,0.0,0.0,0.827139413304617,0.17286058669538287,0.8061786928704012,Lower
1127,0.9276699916576238,0.003381115273966967,0.03541380322639337,0.03353508984201601,3.0,2.170481386715833,-1.8475932055352953,0.0,0.0,1.0,0.0,0.9310511069315908,0.06894889306840937,0.9276699916576238,Much Higher
1128,0.6417887287711658,0.07033444430879247,0.14745013500735343,0.14042669191268844,4.0,1.9433224665914723,2.7737764958683964,0.0,0.0,0.0,0.0,0.7121231730799582,0.2878768269200419,0.6417887287711658,Much Higher
1129,0.9392378718131467,0.0022137058967848632,0.029874280829948665,0.02867414146011982,3.0,1.6326483125985694,-4.263015511954165,0.0,0.0,0.0,0.0,0.9414515777099315,0.058548422290068486,0.9392378718131467,Much Higher
1130,0.031011455451688343,0.7686131585896036,0.09725139346180363,0.10312399249690445,4.0,-2.3346710086075175,-2.461219860710725,1.0,0.0,1.0,1.0,0.7996246140412919,0.20037538595870807,0.7686131585896036,Much Lower
1131,0.4907438223398341,0.156597312119121,0.1793445003286827,0.1733143652123622,3.0,1.3618519227806616,2.5841348378994575,0.0,0.0,1.0,1.0,0.6473411344589551,0.3526588655410449,0.4907438223398341,Much Higher
1132,0.6183773873368331,0.07800675147902983,0.15324732792154672,0.15036853326259042,5.0,0.7551175558409358,-0.8267853241818335,0.0,0.0,0.0,0.0,0.6963841388158629,0.30361586118413714,0.6183773873368331,Higher
1133,0.9932451114669208,2.7369279366970524e-05,0.0035843182474193753,0.0031432010062928542,4.0,5.229232521213304,0.3092453624066147,0.0,0.0,0.0,0.0,0.9932724807462878,0.0067275192537122296,0.9932451114669208,
1134,0.24195992477345438,0.3792943270378026,0.18784780713099772,0.19089794105774538,3.0,-0.6413511110479553,-1.3559663077261188,0.0,1.0,1.0,1.0,0.6212542518112569,0.37874574818874307,0.3792943270378026,Lower
1135,0.000457470739251486,0.97080680053647,0.013583543677462243,0.015152185046816261,5.0,-4.351597442541513,-1.950969177016748,1.0,0.0,0.0,0.0,0.9712642712757215,0.028735728724278504,0.97080680053647,
1136,0.23466589815474911,0.38147026695222186,0.19040939111198502,0.1934544437810441,4.0,-0.6317453305865048,-1.2679406700943592,1.0,0.0,0.0,0.0,0.616136165106971,0.3838638348930291,0.38147026695222186,Lower
1137,0.02908425165963145,0.7745562183972575,0.09720334544945217,0.09915618449365882,3.0,-0.7920345092043478,2.613602633264295,0.0,1.0,0.0,0.0,0.803640470056889,0.19635952994311098,0.7745562183972575,Lower
1138,0.0018679131496471262,0.9459213222075686,0.025105619924876126,0.027105144717908206,3.0,-3.0513675074694273,-0.02199231861426343,1.0,0.0,1.0,0.0,0.9477892353572157,0.05221076464278433,0.9459213222075686,
1139,0.35350046080844993,0.2629135663122642,0.19193335080955642,0.1916526220697295,2.0,0.05828268568295247,-0.27809471579946055,1.0,1.0,0.0,1.0,0.6164140271207141,0.3835859728792859,0.35350046080844993,Higher
1140,0.9260121122115097,0.0037947427959920724,0.03599301373354097,0.03420013125895737,3.0,2.03454318063344,-2.1005335688753726,1.0,0.0,1.0,0.0,0.9298068550075018,0.07019314499249835,0.9260121122115097,Much Higher
1141,0.48688758683024846,0.1639924773889333,0.17516973927836788,0.17395019650245033,5.0,0.27818869361688203,-0.8164510495993548,1.0,0.0,1.0,0.0,0.6508800642191818,0.34911993578081824,0.48688758683024846,Higher
1142,0.9628237323925595,0.0008277471920620683,0.018821264160531922,0.017527256254846656,4.0,2.836279866043138,-1.977500337877568,1.0,0.0,0.0,0.0,0.9636514795846215,0.036348520415378574,0.9628237323925595,Much Higher
1143,0.7394819241230368,0.04081644300676082,0.1117941859997838,0.10790744687041862,3.0,1.4090056702840332,-0.023365731890942598,1.0,0.0,1.0,1.0,0.7802983671297976,0.21970163287020242,0.7394819241230368,Much Higher
1144,0.05736791671122813,0.6730745787435244,0.134011837400131,0.13554566714511646,4.0,-0.4531539138749639,2.4145694588292805,0.0,0.0,0.0,0.0,0.7304424954547525,0.26955750454524746,0.6730745787435244,Lower
1145,0.27270154797803325,0.312761078064456,0.21023001708312414,0.2043073568743866,4.0,1.137884020110307,3.875482137956275,0.0,0.0,0.0,1.0,0.5854626260424893,0.4145373739575107,0.27270154797803325,Much Higher
1146,0.8632319815408236,0.01137705181836019,0.06370842397015568,0.061682542670660374,4.0,1.2867697937139693,-2.6687210918939113,1.0,1.0,0.0,0.0,0.8746090333591838,0.12539096664081606,0.8632319815408236,Much Higher
1147,0.002598300905255845,0.9348044979617988,0.03020279696744937,0.0323944041654961,5.0,-2.7893349458118943,0.28324614159208594,1.0,0.0,1.0,0.0,0.9374027988670546,0.06259720113294547,0.9348044979617988,Much Lower
1148,0.1094845121403658,0.5854791605525903,0.15248944780013463,0.15254687950690934,2.0,-0.014993930187782945,2.5883277839069514,1.0,0.0,1.0,0.0,0.6949636726929561,0.305036327307044,0.5854791605525903,Lower
1149,0.05988334112636673,0.6746509592100285,0.1314235859046163,0.1340421137589884,3.0,-0.7855578787349844,1.2816047027530848,0.0,1.0,0.0,0.0,0.7345343003363952,0.26546569966360467,0.6746509592100285,Lower
1150,0.4213930082251555,0.199489195258532,0.1907956790968789,0.18832211741943358,3.0,0.5196010913639868,0.4953358739492857,0.0,0.0,0.0,0.0,0.6208822034836875,0.3791177965163125,0.4213930082251555,Higher
1151,0.046597564330974915,0.7068297452937402,0.12152724597915389,0.12504544439613097,4.0,-1.1363710195736116,0.6209668540400339,1.0,0.0,0.0,1.0,0.7534273096247152,0.24657269037528484,0.7068297452937402,Much Lower
1152,0.824858283491041,0.017331465214605678,0.07953625666538566,0.07827399462896763,4.0,0.6369992057780617,-4.025260649359381,1.0,0.0,0.0,0.0,0.8421897487056467,0.15781025129435328,0.824858283491041,Higher
1153,0.01692629442517804,0.8198628121793505,0.08060443181254486,0.08260646158292667,3.0,-0.9769188568133598,2.959571100236184,0.0,0.0,0.0,1.0,0.8367891066045285,0.1632108933954715,0.8198628121793505,Lower
1154,0.5133867336039913,0.14974593406814965,0.16946794535128037,0.1673993869765787,3.0,0.4890234240059568,-0.3645593391737279,1.0,0.0,1.0,0.0,0.663132667672141,0.33686733232785904,0.5133867336039913,Higher
1155,0.14266624381530119,0.5103721147976022,0.17316869039954907,0.17379295098754752,3.0,-0.14328483953965032,1.5435105283978494,1.0,0.0,0.0,0.0,0.6530383586129034,0.3469616413870966,0.5103721147976022,Lower
1156,0.1651498952160903,0.47886993930932253,0.17839709360108993,0.17758307187349723,4.0,0.18210684617586498,2.2598001934955643,1.0,0.0,1.0,0.0,0.6440198345254129,0.35598016547458716,0.1651498952160903,Higher
1157,0.1670498624829447,0.4561810584015152,0.1900698585126327,0.18669922060290733,4.0,0.7124653593592092,3.871356986423785,0.0,0.0,0.0,0.0,0.6232309208844599,0.37676907911554003,0.1670498624829447,Higher
1158,0.0007775921475925474,0.9646017629310336,0.016725653668117218,0.01789499125325668,2.0,-2.690824073128452,2.54654443714292,1.0,0.0,1.0,0.0,0.9653793550786262,0.0346206449213739,0.9646017629310336,Much Lower
1159,0.9069208447938035,0.0050188422214235,0.04559329385814502,0.042467019126627925,4.0,2.828425802794898,0.9253596981572354,1.0,0.0,1.0,1.0,0.911939687015227,0.08806031298477295,0.9069208447938035,Much Higher
1160,0.21626876671935524,0.3959343779039314,0.19224176315458383,0.19555509222212958,4.0,-0.6804342645190328,-1.2376426806083445,0.0,0.0,0.0,0.0,0.6122031446232866,0.3877968553767134,0.3959343779039314,Lower
1161,0.7486439960735117,0.03696433336406506,0.109754613099486,0.10463705746293729,4.0,1.9013080589956588,1.3848523530512677,1.0,0.0,0.0,0.0,0.7856083294375767,0.2143916705624233,0.7486439960735117,Much Higher
1162,0.1919497933156844,0.4334751429444757,0.18463356894057076,0.18994149479926925,4.0,-1.1285748746475486,-2.349035623323483,0.0,0.0,1.0,0.0,0.62542493626016,0.37457506373984,0.4334751429444757,Much Lower
1163,0.25592350325836094,0.3482706110429814,0.1967371684937489,0.19906871720490868,4.0,-0.4691185305745488,-1.024403652646837,1.0,0.0,0.0,0.0,0.6041941143013423,0.3958058856986576,0.3482706110429814,Lower
1164,0.2639594442176907,0.3399945458709763,0.19829907691674323,0.1977469329945899,4.0,0.11102537653200484,0.7551653526709287,1.0,0.0,0.0,1.0,0.603953990088667,0.3960460099113331,0.2639594442176907,Higher
1165,0.963102085410502,0.0007871691092159275,0.01877458326537198,0.017336162214910064,4.0,3.1739110711633876,-0.9710219716199848,0.0,0.0,0.0,0.0,0.963889254519718,0.03611074548028204,0.963102085410502,
1166,0.7309043132788037,0.0416052996468037,0.11379956098309582,0.11369082609129688,3.0,0.03806459643230542,-4.384484436850065,0.0,1.0,0.0,0.0,0.7725096129256074,0.2274903870743927,0.7309043132788037,Higher
1167,0.8225507881028825,0.02065711684297045,0.08035350210175367,0.07643859295239343,3.0,1.9888549987943862,0.6033588520811239,1.0,1.0,1.0,0.0,0.843207904945853,0.1567920950541471,0.8225507881028825,Much Higher
1168,0.6662249876099859,0.062988198157636,0.13710576986111994,0.1336810443712581,4.0,1.0072487343075158,-0.46929389331453647,0.0,0.0,0.0,1.0,0.729213185767622,0.27078681423237805,0.6662249876099859,Much Higher
1169,0.03346289809015026,0.7661158267080813,0.09789794701689308,0.1025233281848752,4.0,-1.838214328779354,-0.9891459073769544,1.0,0.0,1.0,0.0,0.7995787247982316,0.20042127520176828,0.7661158267080813,Much Lower
1170,0.03829208710231252,0.7379568162129736,0.11186931898560834,0.11188177769910558,4.0,-0.004434282382728916,4.638249365983513,1.0,0.0,1.0,0.0,0.7762489033152862,0.22375109668471393,0.7379568162129736,Lower
1171,0.9735730097004497,0.0004615032691575517,0.013177086335647101,0.012788400694745732,3.0,1.1922018342284428,-8.201752187276952,1.0,1.0,1.0,1.0,0.9740345129696072,0.025965487030392833,0.9735730097004497,Much Higher
1172,0.006062045013387664,0.9032350432997321,0.04404344762169201,0.04665946406518807,2.0,-2.297497379148292,0.47897641439177185,1.0,0.0,1.0,1.0,0.9092970883131198,0.09070291168688008,0.9032350432997321,Much Lower
1173,0.036960205207863896,0.7465220238108309,0.10703076255834199,0.10948700842296327,4.0,-0.9034668874160114,1.820369089748064,0.0,0.0,1.0,0.0,0.7834822290186948,0.21651777098130526,0.7465220238108309,Lower
1174,0.31351136587495004,0.2831219094269876,0.20102081385467901,0.20234591084338335,4.0,-0.2616161078622756,-1.0018065803888399,1.0,0.0,0.0,1.0,0.5966332753019377,0.40336672469806234,0.2831219094269876,Lower
1175,0.31574373576634074,0.29801581779922676,0.19207721482758094,0.19416323160685167,4.0,-0.4301100489125079,-1.4742956218729064,1.0,0.0,1.0,0.0,0.6137595535655676,0.3862404464344326,0.29801581779922676,Lower
1176,0.22650868617850856,0.38014005479680285,0.19407728812218736,0.19927397090250132,4.0,-1.0521708147398183,-2.570077738089289,1.0,0.0,0.0,1.0,0.6066487409753114,0.3933512590246887,0.38014005479680285,Much Lower
1177,0.12187479046176798,0.5618271613753363,0.15564944072280515,0.1606486074400906,2.0,-1.258788002346985,-1.6457134803805105,1.0,0.0,1.0,0.0,0.6837019518371042,0.31629804816289575,0.5618271613753363,Much Lower
1178,0.00339266647592908,0.9209757343412189,0.03574436418398158,0.03988723499887039,5.0,-4.3666497919802385,-5.233031349775911,0.0,0.0,1.0,0.0,0.924368400817148,0.07563159918285198,0.9209757343412189,
1179,0.5483990543930685,0.11344332148396459,0.17035143367409553,0.1678061904488713,4.0,0.5994233103641284,-0.549796363856913,0.0,0.0,0.0,1.0,0.6618423758770331,0.3381576241229668,0.5483990543930685,Higher
1180,0.11334494296779438,0.5803777113078579,0.1525112194673949,0.15376612625695296,2.0,-0.32629794917914995,1.5187793116636328,1.0,1.0,1.0,0.0,0.6937226542756523,0.30627734572434784,0.5803777113078579,Lower
1181,0.216432582660568,0.38914723624264874,0.19405408611112115,0.20036609498566216,3.0,-1.274561721424625,-3.1770063723249904,0.0,0.0,0.0,1.0,0.6055798189032168,0.39442018109678334,0.38914723624264874,Much Lower
1182,0.0983272614751401,0.6060863266440139,0.14664519034453058,0.14894122153631553,2.0,-0.618610621640216,0.8702360564311229,0.0,1.0,1.0,0.0,0.704413588119154,0.2955864118808461,0.6060863266440139,Lower
1183,0.5900035586588938,0.10876985273104352,0.15135618437031434,0.14987040423974832,3.0,0.39280778316701115,-1.3955106803285007,1.0,1.0,1.0,0.0,0.6987734113899373,0.3012265886100627,0.5900035586588938,Higher
1184,0.10047547454084264,0.5760695903444073,0.16270296905363815,0.16075196606111194,2.0,0.48035768186754596,4.291155974221783,0.0,0.0,0.0,0.0,0.6765450648852499,0.3234549351147501,0.10047547454084264,Higher
1185,0.9520780783585607,0.0014212251110473626,0.023628763733726153,0.022871932796665745,2.0,1.296262896509232,-6.0631939635417,1.0,0.0,0.0,0.0,0.9534993034696081,0.0465006965303919,0.9520780783585607,Much Higher
1186,0.4341429090488393,0.19298405223645748,0.1902140438265877,0.18265899488811532,4.0,1.6138050175030296,3.915785270641515,0.0,0.0,1.0,0.0,0.6271269612852968,0.372873038714703,0.4341429090488393,Much Higher
1187,0.5260552001113817,0.1302646590050289,0.17222501219282388,0.1714551286907655,5.0,0.17839661991598227,-1.6211731618891223,1.0,1.0,0.0,0.0,0.6563198591164107,0.3436801408835894,0.5260552001113817,Higher
1188,0.9461420605562271,0.0017175497250530676,0.026968670667152087,0.025171719051567596,3.0,2.74567710837756,-1.0935839214769614,1.0,0.0,0.0,1.0,0.9478596102812802,0.05214038971871968,0.9461420605562271,Much Higher
1189,0.008408470142693088,0.8718822561120687,0.059508676958731486,0.060200596786506695,5.0,-0.4603075900127597,5.818141464430331,1.0,0.0,1.0,0.0,0.8802907262547618,0.11970927374523818,0.8718822561120687,Lower
1190,0.5944784111641211,0.10207243307517222,0.15241965091419105,0.1510295048465156,4.0,0.3648319460807261,-1.597311096176848,1.0,0.0,1.0,0.0,0.6965508442392934,0.30344915576070663,0.5944784111641211,Higher
1191,0.17425673609595074,0.4581583581752916,0.18165731438297844,0.1859275913457792,4.0,-0.925194903777006,-1.4557180664503666,0.0,0.0,1.0,1.0,0.6324150942712423,0.3675849057287576,0.4581583581752916,Lower
1192,0.17228131849337797,0.4731088647035778,0.1763039159394058,0.1783059008636383,2.0,-0.4496038094489754,0.14242111033637017,1.0,0.0,1.0,1.0,0.6453901831969557,0.3546098168030441,0.4731088647035778,Lower
1193,0.3279544315156237,0.3033508947348405,0.1820452622321788,0.18664941151735698,2.0,-0.9945358190175544,-3.3215096286424526,1.0,1.0,1.0,0.0,0.6313053262504642,0.3686946737495358,0.3033508947348405,Lower
1194,0.2450886204270685,0.36926358018806504,0.18942500202221976,0.1962227973626468,3.0,-1.4039043937261853,-3.8710327088027396,1.0,0.0,0.0,0.0,0.6143522006151335,0.3856477993848666,0.36926358018806504,Much Lower
1195,0.8370904938909375,0.016010650459783893,0.07411449512652508,0.07278436052275357,4.0,0.7211147325511047,-3.902507912752658,1.0,0.0,0.0,0.0,0.8531011443507214,0.14689885564927865,0.8370904938909375,Higher
1196,0.10097414551875586,0.580740839841495,0.1588091961150002,0.1594758185247489,5.0,-0.16679371122143627,2.2145384512792434,0.0,1.0,1.0,0.0,0.6817149853602509,0.3182850146397491,0.580740839841495,Lower
1197,0.0711399735605319,0.657862353456298,0.13380819059382346,0.13718948238934675,3.0,-0.9936992161804634,0.30163333994352415,0.0,0.0,1.0,0.0,0.7290023270168299,0.27099767298317023,0.657862353456298,Lower
1198,0.003628618935065788,0.9164789816189423,0.03907825062262935,0.040814148823362595,3.0,-1.7306229790221692,3.1321988793311464,0.0,0.0,1.0,0.0,0.9201076005540081,0.07989239944599194,0.9164789816189423,Much Lower
1199,0.011373716469510823,0.8540144471604101,0.06580555833105362,0.06880627803902557,4.0,-1.7755358802696597,1.0802074637513224,0.0,0.0,0.0,0.0,0.8653881636299209,0.13461183637007917,0.8540144471604101,Much Lower
1200,0.546070532844842,0.12773159867217193,0.16531266032519937,0.16088520815778665,3.0,1.080972759678922,1.1923201944364001,1.0,0.0,1.0,0.0,0.673802131517014,0.32619786848298604,0.546070532844842,Much Higher
1201,0.5414864071703236,0.12210176710067523,0.1698907615934916,0.16652106413550957,4.0,0.7977182009605679,0.22361855381835172,0.0,0.0,0.0,0.0,0.6635881742709988,0.3364118257290012,0.5414864071703236,Higher
1202,0.08470928393526772,0.627842516268642,0.14214011744382787,0.1453080823522624,2.0,-0.8777153086330465,0.32672038463542075,0.0,1.0,0.0,0.0,0.7125518002039097,0.28744819979609026,0.627842516268642,Lower
1203,0.29156494757690676,0.3165689145962245,0.19577894121958567,0.19608719660728313,5.0,-0.0626452791148292,-0.07211185732632486,0.0,0.0,1.0,0.0,0.6081338621731313,0.3918661378268688,0.3165689145962245,Lower
1204,0.006021257519414239,0.8896080414080799,0.0510295616411605,0.053341139431345386,4.0,-1.7640718006448328,2.1814257885263904,1.0,0.0,0.0,1.0,0.8956292989274942,0.10437070107250589,0.8896080414080799,Much Lower
1205,0.9197439408620464,0.0037889704541919883,0.03945511789041768,0.037011970793344,4.0,2.5452955854725365,-0.4494357184111508,1.0,1.0,0.0,1.0,0.9235329113162384,0.07646708868376167,0.9197439408620464,Much Higher
1206,0.0716587375810398,0.6457861639892412,0.13799436985262747,0.1445607285770916,4.0,-1.851036474170372,-2.496511615029697,1.0,0.0,0.0,0.0,0.717444901570281,0.28255509842971904,0.6457861639892412,Much Lower
1207,0.570305645168055,0.10772067991828069,0.16296563346531545,0.1590080414483488,3.0,0.9789214608737562,0.5278512172404249,0.0,0.0,0.0,0.0,0.6780263250863358,0.32197367491366424,0.570305645168055,Higher
1208,0.5559008021939945,0.1204555211392315,0.1650376335159557,0.1586060431508183,3.0,1.5827916438287404,2.6861116815202286,0.0,0.0,1.0,0.0,0.676356323333226,0.323643676666774,0.5559008021939945,Much Higher
1209,0.0001341463384229414,0.984763876919631,0.007310735130193798,0.007791241611752326,3.0,-2.5347048151722746,5.84456126635021,1.0,0.0,1.0,0.0,0.9848980232580539,0.015101976741946124,0.984763876919631,Much Lower
1210,0.06761186656276957,0.6445680370671218,0.1430369503465998,0.14478314602350872,4.0,-0.48316163547573754,1.9916374931758904,1.0,0.0,0.0,0.0,0.7121799036298915,0.2878200963701085,0.6445680370671218,Lower
1211,0.7521834375626615,0.037268160416586746,0.10749387797834825,0.1030545240424035,3.0,1.6793743325526669,0.6764683173997161,0.0,1.0,1.0,0.0,0.7894515979792482,0.21054840202075176,0.7521834375626615,Much Higher
1212,0.12028901149662523,0.5475948940451562,0.16292023193444236,0.16919586252377627,4.0,-1.504992950474509,-2.45737339660479,0.0,1.0,0.0,0.0,0.6678839055417813,0.33211609445821866,0.5475948940451562,Much Lower
1213,0.24170899647782917,0.38915095946389944,0.18376157242663285,0.18537847163163854,3.0,-0.3488268328918872,-0.37310138417544825,1.0,1.0,1.0,0.0,0.6308599559417286,0.3691400440582714,0.38915095946389944,Lower
1214,0.8135958878611156,0.020371297571168186,0.08113614081859799,0.08489667374911829,3.0,-1.8040354419844347,-11.600991687044674,0.0,0.0,1.0,0.0,0.8339671854322838,0.1660328145677163,0.020371297571168186,Much Lower
1215,0.09297732445023914,0.6076724450125335,0.1471419634706917,0.15220826706653573,5.0,-1.3479333059836796,-1.3835107935792823,1.0,1.0,1.0,0.0,0.7006497694627726,0.2993502305372274,0.6076724450125335,Much Lower
1216,0.5537149644311748,0.11728776193881298,0.16321050925478764,0.16578676437522458,3.0,-0.6236210492439302,-4.446423595960543,0.0,1.0,0.0,0.0,0.6710027263699878,0.3289972736300122,0.11728776193881298,Lower
1217,0.6775035044895351,0.0623378130473033,0.13241641569161894,0.1277422667715427,5.0,1.4309559877275868,0.8508208876773352,0.0,0.0,1.0,0.0,0.7398413175368385,0.26015868246316165,0.6775035044895351,Much Higher
1218,0.02190543120753068,0.7965994527404047,0.08812178021338082,0.09337333583868389,4.0,-2.3049398290428247,-1.7627098990843368,1.0,0.0,1.0,0.0,0.8185048839479353,0.1814951160520647,0.7965994527404047,Much Lower
1219,0.01606669856510902,0.8259019068991865,0.07788868868170364,0.0801427058540009,4.0,-1.1359484426592237,2.541559442642284,0.0,1.0,0.0,1.0,0.8419686054642955,0.15803139453570453,0.8259019068991865,Much Lower
1220,0.9183398103281929,0.004031964508815562,0.03969286423513702,0.037935360927854385,4.0,1.8032919013580946,-2.735906593075331,0.0,0.0,1.0,0.0,0.9223717748370085,0.07762822516299141,0.9183398103281929,Much Higher
1221,0.4772833834241278,0.1652339419952048,0.18020641887370495,0.1772762557069625,2.0,0.6527725030888526,0.43156872699939297,0.0,0.0,0.0,0.0,0.6425173254193326,0.35748267458066746,0.4772833834241278,Higher
1222,0.15227366148804974,0.48911611679066247,0.17766680986589126,0.1809434118553966,4.0,-0.7276598821993463,-0.5054825064348054,0.0,1.0,0.0,0.0,0.6413897782787122,0.35861022172128787,0.48911611679066247,Lower
1223,0.16811805708787558,0.4566820079789135,0.18586826063086764,0.18933167430234324,5.0,-0.7351386693087336,-0.7930909551381583,0.0,0.0,0.0,0.0,0.6248000650667891,0.3751999349332109,0.4566820079789135,Lower
1224,0.1084436141130184,0.5573482293154326,0.16661409293758536,0.16759406363396365,5.0,-0.23351383092687972,1.8230593675670461,1.0,1.0,0.0,0.0,0.665791843428451,0.334208156571549,0.5573482293154326,Lower
1225,0.6729395571371972,0.06867450385908806,0.13053632071363605,0.12784961829007874,3.0,0.8280978612237768,-0.9253800411549291,1.0,0.0,1.0,0.0,0.7416140609962852,0.25838593900371476,0.6729395571371972,Higher
1226,0.3384027642760257,0.2708736098158149,0.19531086555116967,0.19541276035698973,4.0,-0.020768144791969756,-0.416817408345842,0.0,1.0,0.0,0.0,0.6092763740918405,0.3907236259081594,0.2708736098158149,Lower
1227,0.48770360086730286,0.15312891993729644,0.18116673724548543,0.17800074194991516,4.0,0.7020043883236213,0.43631810903239493,0.0,0.0,0.0,0.0,0.6408325208045993,0.3591674791954006,0.48770360086730286,Higher
1228,0.06453409570704291,0.6727607837528046,0.12970020398611284,0.13300491655403968,3.0,-1.0018515712580547,0.46387739413289275,0.0,1.0,1.0,1.0,0.7372948794598475,0.2627051205401525,0.6727607837528046,Much Lower
1229,0.1966757268692399,0.420937986820849,0.18973857327865853,0.19264771303125264,3.0,-0.605879104773577,-0.7522083414324251,0.0,1.0,0.0,1.0,0.6176137136900889,0.38238628630991117,0.420937986820849,Lower
1230,0.04628764489849752,0.7067349698770375,0.12313518800198815,0.1238421972224767,4.0,-0.2279735149036804,3.5530676536479815,0.0,0.0,0.0,0.0,0.7530226147755351,0.24697738522446486,0.7067349698770375,Lower
1231,0.7004123013521695,0.04837643105850979,0.12740479617803138,0.12380647141128942,4.0,1.1407914756730975,-0.5334928136779555,0.0,0.0,0.0,1.0,0.7487887324106792,0.2512112675893208,0.7004123013521695,Much Higher
1232,0.6842202135582396,0.06003996790685371,0.12754405861888607,0.1281957599160206,3.0,-0.20293945626381915,-4.4791002862450675,0.0,0.0,1.0,0.0,0.7442601814650933,0.2557398185349067,0.06003996790685371,Lower
1233,0.9184089777376642,0.004262550230947206,0.03934435449458345,0.03798411753680526,3.0,1.400990726574909,-3.9425541356820757,0.0,0.0,1.0,0.0,0.9226715279686114,0.0773284720313887,0.9184089777376642,Much Higher
1234,0.9569459290322483,0.0010908348156973263,0.02141289810289097,0.020550338049163546,4.0,1.6371816353547244,-5.390714363967866,1.0,1.0,0.0,1.0,0.9580367638479456,0.041963236152054516,0.9569459290322483,Much Higher
1235,0.18986770186214852,0.4376958805517662,0.18456152580616933,0.18787489177991606,3.0,-0.7085068364213647,-0.9655186313752837,1.0,0.0,0.0,0.0,0.6275635824139147,0.37243641758608537,0.4376958805517662,Lower
1236,0.9858284301083758,0.00013072931027476058,0.0073818688022331755,0.006658971779116181,4.0,4.103768206639132,-0.8400162217505784,1.0,0.0,1.0,0.0,0.9859591594186506,0.014040840581349356,0.9858284301083758,
